0.0,5.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,31.0,19.0
0.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,27.0,17.0
0.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,27.0,17.0
0.0,5.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,31.0,19.0
0.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,23.0,15.0
0.0,3.0,4.0,3.0,2.0,4.0,0.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,8.0,7.0
0.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,22.0,15.0
0.0,8.0,8.0,8.0,7.0,8.0,4.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,35.0,23.0
0.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,27.0,17.0
0.0,5.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,31.0,19.0
0.0,6.0,5.0,6.0,5.0,5.0,0.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,22.0,16.0
0.0,10.0,9.0,11.0,11.0,9.0,0.0,10.0,10.0,11.0,10.0,11.0,12.0,11.0,10.0,12.0,12.0,12.0,60.0,35.0
0.0,7.0,6.0,8.0,7.0,6.0,0.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,30.0,21.0
0.0,7.0,7.0,7.0,6.0,7.0,0.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,25.0,19.0
0.0,3.0,4.0,3.0,2.0,4.0,0.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,8.0,7.0
0.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,31.0,20.0
0.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,27.0,19.0
0.0,10.0,9.0,10.0,10.0,9.0,6.0,9.0,8.0,10.0,9.0,10.0,10.0,10.0,8.0,10.0,9.0,10.0,48.0,30.0
0.0,6.0,6.0,7.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,35.0,23.0
0.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,46.0,29.0
0.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,39.0,26.0
0.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,22.0,14.0
0.0,10.0,10.0,11.0,10.0,10.0,6.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,10.0,11.0,69.0,43.0
0.0,13.0,13.0,13.0,13.0,13.0,8.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,12.0,13.0,70.0,42.0
0.0,10.0,10.0,10.0,9.0,10.0,5.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,38.0,28.0
0.0,5.0,4.0,5.0,4.0,4.0,0.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,18.0,13.0
0.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,32.0
0.0,9.0,8.0,10.0,9.0,8.0,5.0,9.0,8.0,10.0,9.0,10.0,10.0,9.0,8.0,10.0,9.0,10.0,45.0,27.0
0.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,52.0,35.0
0.0,14.0,14.0,15.0,15.0,14.0,9.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,85.0,50.0
0.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,46.0,29.0
0.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,56.0,35.0
0.0,8.0,8.0,8.0,7.0,8.0,0.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,29.0,20.0
0.0,12.0,10.0,13.0,13.0,10.0,0.0,11.0,11.0,13.0,11.0,12.0,12.0,13.0,11.0,12.0,12.0,11.0,79.0,44.0
0.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,46.0,29.0
0.0,10.0,9.0,11.0,10.0,9.0,6.0,10.0,9.0,11.0,10.0,11.0,11.0,10.0,9.0,11.0,10.0,11.0,156.0,71.0
0.0,6.0,7.0,6.0,5.0,7.0,0.0,7.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,28.0,19.0
0.0,3.0,2.0,3.0,4.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,24.0,13.0
0.0,8.0,8.0,8.0,7.0,8.0,5.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,28.0,19.0
0.0,5.0,4.0,5.0,4.0,4.0,0.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,23.0,14.0
0.0,6.0,4.0,7.0,7.0,4.0,0.0,5.0,5.0,7.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0,5.0,36.0,20.0
0.0,5.0,5.0,6.0,5.0,5.0,0.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,21.0,15.0
0.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,19.0,11.0
0.0,6.0,5.0,6.0,5.0,5.0,0.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,22.0,16.0
0.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,37.0,23.0
0.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,22.0,17.0
0.0,6.0,5.0,6.0,5.0,5.0,0.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,27.0,17.0
0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,18.0,14.0
0.0,3.0,2.0,3.0,4.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,27.0,14.0
0.0,12.0,10.0,12.0,12.0,10.0,0.0,10.0,9.0,12.0,10.0,11.0,12.0,12.0,9.0,12.0,11.0,12.0,69.0,43.0
0.0,7.0,6.0,8.0,8.0,6.0,0.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,51.0,30.0
0.0,8.0,7.0,9.0,9.0,7.0,0.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,91.0,50.0
0.0,8.0,7.0,8.0,7.0,7.0,0.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,71.0,41.0
0.0,8.0,7.0,8.0,7.0,7.0,0.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,59.0,35.0
0.0,6.0,5.0,7.0,7.0,5.0,0.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,43.0,26.0
0.0,6.0,5.0,6.0,5.0,5.0,0.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,35.0,21.0
0.0,6.0,6.0,6.0,5.0,6.0,0.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,37.0,24.0
0.0,9.0,6.0,9.0,8.0,6.0,0.0,7.0,6.0,9.0,7.0,9.0,8.0,8.0,6.0,8.0,7.0,6.0,65.0,42.0
0.0,7.0,7.0,8.0,7.0,7.0,5.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,46.0,30.0
0.0,8.0,8.0,9.0,8.0,8.0,5.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,34.0,25.0
0.0,7.0,7.0,7.0,6.0,7.0,0.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,33.0,23.0
0.0,17.0,15.0,17.0,17.0,15.0,0.0,15.0,14.0,17.0,15.0,16.0,17.0,17.0,14.0,17.0,16.0,17.0,71.0,46.0
0.0,9.0,8.0,9.0,8.0,8.0,4.0,8.0,7.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,67.0,39.0
0.0,9.0,8.0,9.0,8.0,8.0,4.0,8.0,7.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,49.0,30.0
0.0,9.0,7.0,10.0,9.0,7.0,0.0,8.0,7.0,10.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,80.0,46.0
0.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,13.0,10.0
0.0,11.0,10.0,12.0,12.0,10.0,0.0,11.0,11.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,11.0,11.0,97.0,55.0
0.0,8.0,8.0,9.0,9.0,8.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,45.0,28.0
0.0,9.0,9.0,10.0,10.0,9.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,45.0,29.0
0.0,10.0,10.0,10.0,9.0,10.0,0.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,53.0,35.0
0.0,6.0,7.0,6.0,5.0,7.0,0.0,7.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,20.0,15.0
0.0,14.0,13.0,14.0,13.0,13.0,5.0,13.0,12.0,14.0,13.0,14.0,13.0,13.0,12.0,13.0,12.0,13.0,56.0,39.0
0.0,7.0,7.0,8.0,8.0,7.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,37.0,24.0
0.0,9.0,7.0,10.0,10.0,7.0,0.0,8.0,8.0,10.0,8.0,9.0,10.0,10.0,8.0,10.0,10.0,10.0,67.0,37.0
0.0,9.0,8.0,10.0,9.0,8.0,4.0,9.0,8.0,10.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,9.0,59.0,37.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,6.0,8.0,7.0,6.0,0.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,30.0,20.0
0.0,9.0,10.0,10.0,9.0,10.0,5.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,39.0,28.0
0.0,5.0,6.0,6.0,5.0,6.0,0.0,7.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,20.0,15.0
0.0,8.0,8.0,9.0,9.0,8.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,42.0,26.0
0.0,8.0,9.0,8.0,8.0,9.0,0.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,36.0,24.0
0.0,10.0,10.0,10.0,9.0,10.0,0.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,49.0,32.0
0.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,13.0,10.0
0.0,7.0,8.0,8.0,8.0,8.0,0.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,36.0,23.0
0.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,29.0,20.0
0.0,3.0,4.0,3.0,2.0,4.0,0.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,8.0,7.0
0.0,12.0,11.0,12.0,12.0,11.0,7.0,11.0,11.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,11.0,11.0,74.0,49.0
0.0,3.0,2.0,4.0,3.0,2.0,0.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,13.0,9.0
0.0,8.0,9.0,9.0,9.0,9.0,0.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0,36.0,25.0
0.0,9.0,10.0,10.0,9.0,10.0,6.0,11.0,10.0,10.0,11.0,10.0,9.0,9.0,10.0,9.0,8.0,9.0,50.0,33.0
0.0,11.0,10.0,11.0,10.0,10.0,0.0,10.0,9.0,11.0,10.0,11.0,10.0,10.0,9.0,10.0,9.0,10.0,47.0,29.0
0.0,7.0,5.0,7.0,6.0,5.0,0.0,5.0,4.0,7.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,30.0,20.0
0.0,8.0,7.0,8.0,7.0,7.0,0.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,34.0,24.0
0.0,8.0,9.0,8.0,8.0,9.0,4.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,34.0,24.0
0.0,8.0,9.0,9.0,8.0,9.0,6.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0,9.0,8.0,7.0,8.0,33.0,25.0
0.0,6.0,7.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,6.0,5.0,38.0,21.0
0.0,3.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,13.0,9.0
0.0,8.0,7.0,9.0,9.0,7.0,0.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,42.0,26.0
0.0,9.0,7.0,9.0,9.0,7.0,0.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,6.0,9.0,8.0,8.0,66.0,40.0
0.0,14.0,12.0,14.0,13.0,12.0,4.0,12.0,11.0,14.0,12.0,13.0,13.0,13.0,11.0,13.0,12.0,11.0,74.0,45.0
0.0,12.0,11.0,12.0,11.0,11.0,5.0,11.0,10.0,12.0,11.0,12.0,11.0,11.0,10.0,11.0,10.0,11.0,60.0,38.0
0.0,5.0,6.0,5.0,4.0,6.0,0.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,16.0,12.0
0.0,11.0,10.0,12.0,11.0,10.0,4.0,11.0,10.0,12.0,11.0,12.0,11.0,11.0,10.0,11.0,10.0,10.0,58.0,38.0
0.0,15.0,14.0,15.0,14.0,14.0,4.0,14.0,13.0,15.0,14.0,15.0,14.0,14.0,13.0,14.0,13.0,13.0,82.0,50.0
0.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,22.0,14.0
0.0,6.0,5.0,6.0,6.0,5.0,0.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,35.0,21.0
0.0,8.0,8.0,9.0,9.0,8.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,42.0,28.0
0.0,5.0,5.0,6.0,5.0,5.0,0.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,21.0,15.0
0.0,7.0,6.0,7.0,6.0,6.0,0.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,6.0,31.0,20.0
0.0,7.0,7.0,7.0,6.0,7.0,4.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,39.0,25.0
0.0,8.0,7.0,9.0,8.0,7.0,0.0,8.0,7.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,8.0,75.0,42.0
0.0,5.0,4.0,5.0,4.0,4.0,0.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,23.0,14.0
0.0,3.0,4.0,3.0,2.0,4.0,0.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,8.0,7.0
0.0,10.0,10.0,10.0,9.0,10.0,5.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,52.0,34.0
0.0,11.0,9.0,11.0,11.0,9.0,0.0,9.0,8.0,11.0,9.0,11.0,11.0,11.0,8.0,11.0,10.0,11.0,100.0,59.0
0.0,10.0,8.0,10.0,9.0,8.0,0.0,8.0,7.0,10.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,52.0,32.0
0.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,17.0,13.0
0.0,9.0,8.0,9.0,8.0,8.0,4.0,8.0,7.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,52.0,31.0
0.0,7.0,6.0,7.0,6.0,6.0,4.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,32.0,21.0
0.0,4.0,2.0,5.0,5.0,2.0,0.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,33.0,18.0
0.0,9.0,7.0,10.0,9.0,7.0,0.0,8.0,7.0,10.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,8.0,76.0,44.0
0.0,7.0,5.0,8.0,7.0,5.0,0.0,6.0,5.0,8.0,6.0,7.0,8.0,7.0,5.0,8.0,7.0,8.0,68.0,41.0
0.0,7.0,7.0,7.0,6.0,7.0,0.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,33.0,23.0
0.0,8.0,7.0,9.0,9.0,7.0,0.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,47.0,28.0
0.0,17.0,16.0,17.0,16.0,16.0,4.0,16.0,15.0,17.0,16.0,17.0,16.0,16.0,15.0,16.0,15.0,16.0,98.0,57.0
0.0,5.0,6.0,5.0,4.0,6.0,0.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,16.0,13.0
0.0,7.0,8.0,7.0,6.0,8.0,5.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,5.0,6.0,24.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,7.0,8.0,8.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,32.0,20.0
