0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,23,13
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,4,4,0,0,0,0,4,0,4,4,4,0,4,3,3,23,14
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,15,9
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,11,7
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,11,7
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,11,7
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,15,9
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,15,9
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,15,9
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,11,7
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,15,9
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,15,9
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,15,9
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,11,7
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,2,2,11,7
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,3,2,0,0,0,0,3,0,4,3,2,0,3,3,3,15,10
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,4,3,0,0,0,0,4,0,4,3,3,0,3,2,3,11,8
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,0,0,1,1,0,0,0,0,1,0,2,2,1,0,2,1,2,7,5
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,3
0,3,0,4,3,0,0,0,0,4,0,5,4,3,0,4,3,4,15,10
0,3,0,3,2,0,0,0,0,3,0,3,2,2,0,2,1,2,7,6
0,3,0,4,4,0,0,0,0,4,0,4,4,4,0,4,3,3,19,12
0,3,0,4,3,0,0,0,0,4,0,4,3,3,0,3,2,3,11,8
